Latitude (decimal degrees):	53.368
Longitude (decimal degrees):	7.183
Elevation (m):	3
Radiation database:	PVGIS-ERA5


Slope: 23 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231009:1830,0.0,0.0,0.0,15.2,3.72,0.0
20231009:1930,0.0,0.0,0.0,15.06,3.59,0.0
20231009:2030,0.0,0.0,0.0,14.86,3.45,0.0
20231009:2130,0.0,0.0,0.0,14.8,3.66,0.0
20231009:2230,0.0,0.0,0.0,14.74,2.55,0.0
20231009:2330,0.0,0.0,0.0,14.32,2.97,0.0
20231010:0030,0.0,0.0,0.0,14.04,2.69,0.0
20231010:0130,0.0,0.0,0.0,13.61,2.41,0.0
20231010:0230,0.0,0.0,0.0,13.42,2.34,0.0
20231010:0330,0.0,0.0,0.0,13.4,2.34,0.0
20231010:0430,0.0,0.0,0.0,13.7,2.55,0.0
20231010:0530,0.0,0.0,-3.42,13.85,2.76,0.0
20231010:0630,8.95,22.29,5.3,14.06,2.69,0.0
20231010:0730,42.86,67.36,13.42,14.77,3.52,0.0
20231010:0830,122.47,161.11,20.46,15.39,4.83,0.0
20231010:0930,188.56,237.79,25.91,16.07,5.03,0.0
20231010:1030,275.32,339.4,29.23,17.39,5.24,0.0
20231010:1130,299.83,370.45,30.01,18.86,5.31,0.0
20231010:1230,233.32,293.24,28.15,19.76,4.41,0.0
20231010:1330,183.35,235.39,23.88,19.71,4.0,0.0
20231010:1430,156.77,205.63,17.71,19.71,3.45,0.0
20231010:1530,54.55,84.48,10.16,19.44,3.79,0.0
20231010:1630,2.88,12.2,1.75,19.0,4.62,0.0
20231010:1730,0.0,0.0,0.0,18.16,4.9,0.0
20231010:1830,0.0,0.0,0.0,17.64,4.69,0.0
20231010:1930,0.0,0.0,0.0,17.39,5.17,0.0
20231010:2030,0.0,0.0,0.0,17.46,5.59,0.0
20231010:2130,0.0,0.0,0.0,17.43,5.72,0.0
20231010:2230,0.0,0.0,0.0,17.02,5.93,0.0
20231010:2330,0.0,0.0,0.0,16.86,6.0,0.0
20231011:0030,0.0,0.0,0.0,16.53,5.93,0.0
20231011:0130,0.0,0.0,0.0,16.27,6.07,0.0
20231011:0230,0.0,0.0,0.0,15.91,6.07,0.0
20231011:0330,0.0,0.0,0.0,15.9,6.14,0.0
20231011:0430,0.0,0.0,0.0,16.0,6.07,0.0
20231011:0530,0.0,0.0,-3.69,16.06,6.28,0.0
20231011:0630,22.63,46.91,5.03,16.14,6.28,0.0
20231011:0730,46.66,72.55,13.12,16.47,6.48,0.0
20231011:0830,63.22,92.3,20.14,16.81,6.28,0.0
20231011:0930,80.79,113.61,25.56,17.22,7.72,0.0
20231011:1030,153.99,197.89,28.86,17.47,7.1,0.0
20231011:1130,226.57,280.36,29.63,18.08,7.93,0.0
20231011:1230,265.82,324.87,27.76,18.46,8.69,0.0
20231011:1330,265.47,325.23,23.51,18.52,8.14,0.0
20231011:1430,46.61,72.6,17.34,18.54,7.93,0.0
20231011:1530,25.88,47.3,9.81,17.96,7.31,0.0
20231011:1630,0.0,2.81,1.4,17.63,7.1,0.0
20231011:1730,0.0,0.0,0.0,17.34,7.66,0.0
20231011:1830,0.0,0.0,0.0,17.07,9.03,0.0
20231011:1930,0.0,0.0,0.0,16.79,7.31,0.0
20231011:2030,0.0,0.0,0.0,16.22,4.97,0.0
20231011:2130,0.0,0.0,0.0,15.37,3.31,0.0
20231011:2230,0.0,0.0,0.0,14.41,3.72,0.0
20231011:2330,0.0,0.0,0.0,13.52,3.86,0.0
20231012:0030,0.0,0.0,0.0,13.01,2.9,0.0
20231012:0130,0.0,0.0,0.0,12.64,2.48,0.0
20231012:0230,0.0,0.0,0.0,12.24,2.69,0.0
20231012:0330,0.0,0.0,0.0,11.94,2.76,0.0
20231012:0430,0.0,0.0,0.0,11.61,2.62,0.0
20231012:0530,0.0,0.0,0.0,11.28,2.55,0.0
20231012:0630,14.92,32.52,4.75,10.98,2.55,0.0
20231012:0730,91.19,124.47,12.83,11.17,2.69,0.0
20231012:0830,212.0,262.83,19.82,12.71,2.41,0.0
20231012:0930,234.95,289.3,25.22,13.73,2.34,0.0
20231012:1030,236.05,291.63,28.5,14.26,1.59,0.0
20231012:1130,260.77,320.56,29.25,14.34,1.31,0.0
20231012:1230,262.43,322.61,27.38,14.52,0.9,0.0
20231012:1330,179.78,227.71,23.13,14.52,0.41,0.0
20231012:1430,66.56,96.13,16.98,14.58,0.62,0.0
20231012:1530,26.32,47.14,9.46,14.42,1.31,0.0
20231012:1630,0.0,3.63,1.06,14.18,1.45,0.0
20231012:1730,0.0,0.0,0.0,13.17,2.07,0.0
20231012:1830,0.0,0.0,0.0,12.57,2.62,0.0
20231012:1930,0.0,0.0,0.0,12.2,2.97,0.0
20231012:2030,0.0,0.0,0.0,12.28,3.31,0.0
20231012:2130,0.0,0.0,0.0,12.43,3.31,0.0
20231012:2230,0.0,0.0,0.0,12.65,3.17,0.0
20231012:2330,0.0,0.0,0.0,13.09,3.24,0.0
20231013:0030,0.0,0.0,0.0,13.89,3.66,0.0
20231013:0130,0.0,0.0,0.0,14.86,4.28,0.0
20231013:0230,0.0,0.0,0.0,15.47,4.34,0.0
20231013:0330,0.0,0.0,0.0,15.63,4.41,0.0
20231013:0430,0.0,0.0,0.0,15.99,5.45,0.0
20231013:0530,0.0,0.0,0.0,16.16,5.72,0.0
20231013:0630,0.17,6.19,4.48,16.14,5.45,0.0
20231013:0730,2.19,10.74,12.54,16.07,6.97,0.0
20231013:0830,12.44,27.44,19.51,16.49,8.83,0.0
20231013:0930,85.74,117.97,24.88,17.45,7.31,0.0
20231013:1030,279.2,339.47,28.13,18.11,9.24,0.0
20231013:1130,294.54,360.22,28.87,19.77,9.17,0.0
20231013:1230,146.95,190.61,27.0,20.44,10.0,0.0
20231013:1330,40.44,65.04,22.76,18.99,10.28,0.0
20231013:1430,48.05,74.37,16.62,18.3,9.86,0.0
20231013:1530,23.57,43.96,9.11,18.57,9.72,0.0
20231013:1630,0.0,5.13,0.73,18.43,10.21,0.0
20231013:1730,0.0,0.0,0.0,18.3,9.1,0.0
20231013:1830,0.0,0.0,0.0,18.26,8.69,0.0
20231013:1930,0.0,0.0,0.0,18.24,8.83,0.0
20231013:2030,0.0,0.0,0.0,17.32,8.69,0.0
20231013:2130,0.0,0.0,0.0,17.44,8.62,0.0
20231013:2230,0.0,0.0,0.0,16.96,8.9,0.0
20231013:2330,0.0,0.0,0.0,13.93,7.86,0.0
20231014:0030,0.0,0.0,0.0,12.08,4.55,0.0
20231014:0130,0.0,0.0,0.0,12.41,5.03,0.0
20231014:0230,0.0,0.0,0.0,12.23,5.38,0.0
20231014:0330,0.0,0.0,0.0,11.81,5.72,0.0
20231014:0430,0.0,0.0,0.0,11.54,5.86,0.0
20231014:0530,0.0,0.0,0.0,11.08,5.59,0.0
20231014:0630,31.12,62.08,4.2,10.71,5.72,0.0
20231014:0730,170.81,218.91,12.24,11.14,6.48,0.0
20231014:0830,279.77,334.05,19.19,11.46,6.76,0.0
20231014:0930,352.59,416.03,24.54,12.55,6.34,0.0
20231014:1030,510.41,599.9,27.77,12.76,6.55,0.0
20231014:1130,472.61,553.36,28.5,13.13,7.72,0.0
20231014:1230,494.01,577.48,26.63,12.67,7.93,0.0
20231014:1330,371.78,438.92,22.39,12.81,7.52,0.0
20231014:1430,265.03,321.71,16.27,12.48,8.07,0.0
20231014:1530,95.89,136.88,8.77,11.61,6.97,0.0
20231014:1630,0.28,6.39,0.39,10.74,6.9,0.0
20231014:1730,0.0,0.0,0.0,9.86,6.83,0.0
20231014:1830,0.0,0.0,0.0,9.33,7.03,0.0
20231014:1930,0.0,0.0,0.0,8.64,7.1,0.0
20231014:2030,0.0,0.0,0.0,8.31,7.31,0.0
20231014:2130,0.0,0.0,0.0,7.92,6.83,0.0
20231014:2230,0.0,0.0,0.0,8.05,6.14,0.0
20231014:2330,0.0,0.0,0.0,7.67,6.69,0.0
20231015:0030,0.0,0.0,0.0,7.05,6.41,0.0
20231015:0130,0.0,0.0,0.0,6.6,5.72,0.0
20231015:0230,0.0,0.0,0.0,6.83,5.24,0.0
20231015:0330,0.0,0.0,0.0,6.7,4.76,0.0
20231015:0430,0.0,0.0,0.0,6.63,4.34,0.0
20231015:0530,0.0,0.0,0.0,6.58,4.21,0.0
20231015:0630,27.03,54.36,3.92,6.22,4.14,0.0
20231015:0730,136.77,176.03,11.95,6.83,4.62,0.0
20231015:0830,262.76,310.55,18.88,7.29,5.38,0.0
20231015:0930,396.62,458.02,24.2,8.14,6.41,0.0
20231015:1030,406.99,470.89,27.41,8.84,6.28,0.0
20231015:1130,528.69,613.31,28.13,9.3,5.93,0.0
20231015:1230,452.6,525.46,26.25,9.98,6.14,0.0
20231015:1330,275.32,327.04,22.03,10.18,6.41,0.0
20231015:1430,174.46,216.22,15.91,9.55,6.41,0.0
20231015:1530,81.3,117.35,8.43,9.31,5.66,0.0
20231015:1630,0.05,5.76,0.06,8.7,4.62,0.0
20231015:1730,0.0,0.0,0.0,7.74,4.0,0.0
20231015:1830,0.0,0.0,0.0,7.08,3.59,0.0
20231015:1930,0.0,0.0,0.0,6.87,3.31,0.0
20231015:2030,0.0,0.0,0.0,6.55,3.24,0.0
20231015:2130,0.0,0.0,0.0,6.37,3.24,0.0
20231015:2230,0.0,0.0,0.0,6.97,3.86,0.0
20231015:2330,0.0,0.0,0.0,7.36,3.93,0.0
20231016:0030,0.0,0.0,0.0,7.32,3.79,0.0
20231016:0130,0.0,0.0,0.0,6.93,3.79,0.0
20231016:0230,0.0,0.0,0.0,7.25,3.59,0.0
20231016:0330,0.0,0.0,0.0,7.3,3.38,0.0
20231016:0430,0.0,0.0,0.0,7.32,3.03,0.0
20231016:0530,0.0,0.0,0.0,7.39,2.69,0.0
20231016:0630,17.48,39.64,3.65,7.34,2.34,0.0
20231016:0730,109.79,146.02,11.66,8.19,2.28,0.0
20231016:0830,212.99,259.41,18.56,9.15,2.28,0.0
20231016:0930,272.47,327.36,23.86,10.35,1.93,0.0
20231016:1030,319.44,383.74,27.05,11.19,2.07,0.0
20231016:1130,291.59,350.63,27.75,11.84,2.62,0.0
20231016:1230,356.51,425.94,25.88,11.76,2.76,0.0
20231016:1330,275.99,333.12,21.66,12.0,2.83,0.0
20231016:1430,189.22,237.23,15.56,11.79,2.48,0.0
20231016:1530,75.08,110.91,8.09,11.26,2.0,0.0
20231016:1630,0.0,0.0,-0.27,10.1,1.86,0.0
20231016:1730,0.0,0.0,0.0,7.53,1.72,0.0
20231016:1830,0.0,0.0,0.0,6.86,1.52,0.0
20231016:1930,0.0,0.0,0.0,7.19,1.1,0.0
20231016:2030,0.0,0.0,0.0,7.7,0.55,0.0
20231016:2130,0.0,0.0,0.0,7.54,0.9,0.0
20231016:2230,0.0,0.0,0.0,6.29,1.38,0.0
20231016:2330,0.0,0.0,0.0,5.57,1.24,0.0
20231017:0030,0.0,0.0,0.0,6.01,1.24,0.0
20231017:0130,0.0,0.0,0.0,6.54,1.31,0.0
20231017:0230,0.0,0.0,0.0,6.73,1.93,0.0
20231017:0330,0.0,0.0,0.0,6.4,2.34,0.0
20231017:0430,0.0,0.0,0.0,6.4,1.86,0.0
20231017:0530,0.0,0.0,0.0,6.46,1.72,0.0
20231017:0630,33.19,66.02,3.37,6.74,1.72,0.0
20231017:0730,195.33,245.66,11.36,5.77,1.59,0.0
20231017:0830,375.44,447.24,18.25,7.63,1.59,0.0
20231017:0930,494.91,590.97,23.52,9.11,1.66,0.0
20231017:1030,570.55,685.3,26.69,10.46,2.21,0.0
20231017:1130,593.0,712.87,27.38,11.11,2.62,0.0
20231017:1230,555.53,665.18,25.51,11.53,2.97,0.0
20231017:1330,449.9,537.66,21.3,11.77,3.1,0.0
20231017:1430,303.28,370.41,15.21,11.6,3.1,0.0
20231017:1530,117.41,166.07,7.76,11.27,2.62,0.0
20231017:1630,0.0,0.0,-0.6,9.59,1.86,0.0
20231017:1730,0.0,0.0,0.0,6.79,2.0,0.0
20231017:1830,0.0,0.0,0.0,5.72,1.93,0.0
20231017:1930,0.0,0.0,0.0,5.23,2.14,0.0
20231017:2030,0.0,0.0,0.0,4.69,2.21,0.0
20231017:2130,0.0,0.0,0.0,4.09,2.21,0.0
20231017:2230,0.0,0.0,0.0,3.76,2.9,0.0
20231017:2330,0.0,0.0,0.0,3.79,3.38,0.0
20231018:0030,0.0,0.0,0.0,3.39,3.38,0.0
20231018:0130,0.0,0.0,0.0,3.54,3.59,0.0
20231018:0230,0.0,0.0,0.0,3.55,3.86,0.0
20231018:0330,0.0,0.0,0.0,3.61,4.0,0.0
20231018:0430,0.0,0.0,0.0,3.77,4.07,0.0
20231018:0530,0.0,0.0,0.0,3.79,4.28,0.0
20231018:0630,15.14,32.67,3.09,3.65,4.55,0.0
20231018:0730,138.72,175.94,11.07,4.08,4.9,0.0
20231018:0830,262.26,308.91,17.93,5.61,4.9,0.0
20231018:0930,294.4,345.07,23.18,7.24,5.17,0.0
20231018:1030,353.99,413.37,26.34,8.44,5.45,0.0
20231018:1130,329.27,386.92,27.02,9.62,6.07,0.0
20231018:1230,296.57,351.33,25.14,10.24,6.34,0.0
20231018:1330,241.41,290.32,20.94,10.65,6.48,0.0
20231018:1430,141.92,180.72,14.87,10.64,6.14,0.0
20231018:1530,45.88,71.16,7.42,10.24,6.83,0.0
20231018:1630,0.0,0.0,-0.92,9.65,6.69,0.0
20231018:1730,0.0,0.0,0.0,9.02,6.9,0.0
20231018:1830,0.0,0.0,0.0,8.65,7.17,0.0
20231018:1930,0.0,0.0,0.0,8.5,7.24,0.0
20231018:2030,0.0,0.0,0.0,8.35,7.31,0.0
20231018:2130,0.0,0.0,0.0,8.29,7.24,0.0
20231018:2230,0.0,0.0,0.0,8.56,6.97,0.0
20231018:2330,0.0,0.0,0.0,8.49,6.97,0.0
20231019:0030,0.0,0.0,0.0,7.94,6.9,0.0
20231019:0130,0.0,0.0,0.0,7.35,6.9,0.0
20231019:0230,0.0,0.0,0.0,7.3,6.83,0.0
20231019:0330,0.0,0.0,0.0,7.22,6.69,0.0
20231019:0430,0.0,0.0,0.0,7.15,6.48,0.0
20231019:0530,0.0,0.0,0.0,6.98,6.41,0.0
20231019:0630,0.0,2.18,2.82,7.0,6.21,0.0
20231019:0730,1.72,9.53,10.78,7.02,5.86,0.0
20231019:0830,8.29,20.52,17.62,6.93,5.24,0.0
20231019:0930,22.78,40.31,22.85,7.03,4.83,0.0
20231019:1030,27.06,45.78,25.98,7.18,4.83,0.0
20231019:1130,36.5,57.4,26.65,7.03,5.03,0.0
20231019:1230,73.58,100.89,24.78,7.15,5.31,0.0
20231019:1330,51.19,74.7,20.59,7.41,5.38,0.0
20231019:1430,45.29,68.08,14.53,7.32,5.24,0.0
20231019:1530,8.87,21.7,7.1,7.61,5.24,0.0
20231019:1630,0.0,0.0,-1.24,7.58,5.31,0.0
20231019:1730,0.0,0.0,0.0,7.45,5.45,0.0
20231019:1830,0.0,0.0,0.0,7.34,5.72,0.0
20231019:1930,0.0,0.0,0.0,7.22,6.0,0.0
20231019:2030,0.0,0.0,0.0,7.14,6.21,0.0
20231019:2130,0.0,0.0,0.0,7.08,6.55,0.0
20231019:2230,0.0,0.0,0.0,6.82,6.55,0.0
20231019:2330,0.0,0.0,0.0,6.84,6.69,0.0
20231020:0030,0.0,0.0,0.0,6.96,6.55,0.0
20231020:0130,0.0,0.0,0.0,6.96,6.69,0.0
20231020:0230,0.0,0.0,0.0,6.95,8.14,0.0
20231020:0330,0.0,0.0,0.0,7.03,8.0,0.0
20231020:0430,0.0,0.0,0.0,7.01,8.0,0.0
20231020:0530,0.0,0.0,0.0,7.02,8.55,0.0
20231020:0630,0.0,4.84,2.54,6.95,8.9,0.0
20231020:0730,3.11,12.15,10.48,6.78,8.55,0.0
20231020:0830,7.03,18.58,17.3,6.63,8.07,0.0
20231020:0930,10.87,24.25,22.51,6.57,8.28,0.0
20231020:1030,7.93,19.94,25.63,6.45,8.21,0.0
20231020:1130,8.85,21.29,26.29,6.32,8.69,0.0
20231020:1230,9.31,21.97,24.42,6.25,9.17,0.0
20231020:1330,4.67,14.81,20.24,6.29,8.62,0.0
20231020:1430,3.62,13.02,14.19,6.32,8.55,0.0
20231020:1530,0.0,5.03,6.77,6.39,8.76,0.0
20231020:1630,0.0,0.0,-1.55,6.45,8.97,0.0
20231020:1730,0.0,0.0,0.0,6.53,8.34,0.0
20231020:1830,0.0,0.0,0.0,6.6,7.52,0.0
20231020:1930,0.0,0.0,0.0,6.58,6.83,0.0
20231020:2030,0.0,0.0,0.0,6.67,5.66,0.0
20231020:2130,0.0,0.0,0.0,6.98,5.03,0.0
20231020:2230,0.0,0.0,0.0,7.38,4.83,0.0
20231020:2330,0.0,0.0,0.0,8.25,4.34,0.0
20231021:0030,0.0,0.0,0.0,9.0,4.21,0.0
20231021:0130,0.0,0.0,0.0,9.3,4.28,0.0
20231021:0230,0.0,0.0,0.0,9.42,4.28,0.0
20231021:0330,0.0,0.0,0.0,9.29,4.34,0.0
20231021:0430,0.0,0.0,0.0,9.33,4.28,0.0
20231021:0530,0.0,0.0,0.0,9.19,3.66,0.0
20231021:0630,1.16,8.42,2.27,9.1,3.72,0.0
20231021:0730,19.69,36.64,10.19,9.3,3.66,0.0
20231021:0830,78.05,107.24,16.99,9.78,3.66,0.0
20231021:0930,219.37,265.71,22.18,11.16,3.93,0.0
20231021:1030,245.69,298.14,25.28,13.51,3.72,0.0
20231021:1130,178.82,222.03,25.93,14.32,4.9,0.0
20231021:1230,282.03,338.23,24.06,13.96,5.52,0.0
20231021:1330,290.38,350.13,19.89,14.33,5.31,0.0
20231021:1430,208.31,262.24,13.86,14.5,4.62,0.0
20231021:1530,72.15,111.46,6.45,14.29,4.21,0.0
20231021:1630,0.0,0.0,-1.86,13.58,4.28,0.0
20231021:1730,0.0,0.0,0.0,12.78,4.41,0.0
20231021:1830,0.0,0.0,0.0,12.51,4.97,0.0
20231021:1930,0.0,0.0,0.0,12.11,5.24,0.0
20231021:2030,0.0,0.0,0.0,12.57,5.59,0.0
20231021:2130,0.0,0.0,0.0,12.71,5.93,0.0
20231021:2230,0.0,0.0,0.0,12.88,6.0,0.0
20231021:2330,0.0,0.0,0.0,12.78,6.14,0.0
20231022:0030,0.0,0.0,0.0,12.86,6.97,0.0
20231022:0130,0.0,0.0,0.0,12.95,6.97,0.0
20231022:0230,0.0,0.0,0.0,12.98,6.83,0.0
20231022:0330,0.0,0.0,0.0,12.32,6.9,0.0
20231022:0430,0.0,0.0,0.0,11.92,6.76,0.0
20231022:0530,0.0,0.0,0.0,11.45,6.76,0.0
20231022:0630,0.0,2.08,1.99,11.49,7.1,0.0
20231022:0730,5.06,15.73,9.9,11.86,7.38,0.0
20231022:0830,12.75,27.44,16.68,12.01,7.1,0.0
20231022:0930,12.49,27.05,21.85,11.84,6.14,0.0
20231022:1030,162.69,202.11,24.93,11.91,5.03,0.0
20231022:1130,344.67,409.03,25.57,12.72,4.9,0.0
20231022:1230,289.91,347.32,23.71,13.38,5.03,0.0
20231022:1330,247.96,300.5,19.55,13.49,5.31,0.0
20231022:1430,213.92,267.83,13.53,13.32,4.41,0.0
20231022:1530,62.65,98.44,6.13,13.16,3.72,0.0
20231022:1630,0.0,0.0,-2.17,11.76,2.97,0.0
20231022:1730,0.0,0.0,0.0,9.87,2.34,0.0
20231022:1830,0.0,0.0,0.0,9.01,2.55,0.0
20231022:1930,0.0,0.0,0.0,8.38,2.69,0.0
20231022:2030,0.0,0.0,0.0,8.03,2.83,0.0
20231022:2130,0.0,0.0,0.0,7.58,2.76,0.0
20231022:2230,0.0,0.0,0.0,7.81,2.69,0.0
20231022:2330,0.0,0.0,0.0,7.33,2.69,0.0
20231023:0030,0.0,0.0,0.0,6.71,2.48,0.0
20231023:0130,0.0,0.0,0.0,6.43,2.41,0.0
20231023:0230,0.0,0.0,0.0,5.98,2.34,0.0
20231023:0330,0.0,0.0,0.0,5.94,2.07,0.0
20231023:0430,0.0,0.0,0.0,5.73,2.34,0.0
20231023:0530,0.0,0.0,0.0,5.97,2.28,0.0
20231023:0630,2.18,10.41,1.72,5.87,1.79,0.0
20231023:0730,147.11,190.58,9.61,6.09,2.34,0.0
20231023:0830,319.41,381.62,16.37,8.09,2.07,0.0
20231023:0930,430.81,514.82,21.52,9.86,1.59,0.0
20231023:1030,504.78,610.38,24.58,11.0,1.31,0.0
20231023:1130,518.65,631.05,25.22,12.18,1.38,0.0
20231023:1230,447.31,543.74,23.35,13.01,1.45,0.0
20231023:1330,255.37,314.01,19.21,13.22,1.72,0.0
20231023:1430,103.61,139.3,13.2,12.97,2.0,0.0
20231023:1530,24.38,44.07,5.82,12.34,2.0,0.0
20231023:1630,0.0,0.0,-2.47,10.8,2.41,0.0
20231023:1730,0.0,0.0,0.0,9.75,2.97,0.0
20231023:1830,0.0,0.0,0.0,9.5,3.79,0.0
20231023:1930,0.0,0.0,0.0,9.33,4.21,0.0
20231023:2030,0.0,0.0,0.0,9.37,3.93,0.0
20231023:2130,0.0,0.0,0.0,9.33,4.41,0.0
20231023:2230,0.0,0.0,0.0,9.35,4.62,0.0
20231023:2330,0.0,0.0,0.0,9.67,5.38,0.0
20231024:0030,0.0,0.0,0.0,9.93,5.86,0.0
20231024:0130,0.0,0.0,0.0,10.07,5.79,0.0
20231024:0230,0.0,0.0,0.0,10.18,5.72,0.0
20231024:0330,0.0,0.0,0.0,10.34,5.52,0.0
20231024:0430,0.0,0.0,0.0,10.62,4.83,0.0
20231024:0530,0.0,0.0,0.0,10.81,4.21,0.0
20231024:0630,0.0,4.16,1.44,11.02,3.52,0.0
20231024:0730,18.3,35.2,9.32,11.5,3.59,0.0
20231024:0830,58.2,84.65,16.06,11.76,4.34,0.0
20231024:0930,88.79,119.86,21.19,11.8,5.24,0.0
20231024:1030,121.62,157.29,24.24,11.85,5.66,0.0
20231024:1130,118.43,153.02,24.87,12.0,5.86,0.0
20231024:1230,78.77,109.14,23.01,12.14,3.86,0.0
20231024:1330,47.76,72.45,18.87,12.33,3.86,0.0
20231024:1430,23.2,41.7,12.88,12.38,4.14,0.0
20231024:1530,9.32,23.46,5.51,12.38,3.79,0.0
20231024:1630,0.0,0.0,-2.77,12.01,4.07,0.0
20231024:1730,0.0,0.0,0.0,11.42,4.14,0.0
20231024:1830,0.0,0.0,0.0,11.27,4.21,0.0
20231024:1930,0.0,0.0,0.0,10.92,4.62,0.0
20231024:2030,0.0,0.0,0.0,10.34,4.69,0.0
20231024:2130,0.0,0.0,0.0,10.04,4.69,0.0
20231024:2230,0.0,0.0,0.0,10.03,5.45,0.0
20231024:2330,0.0,0.0,0.0,9.73,5.38,0.0
20231025:0030,0.0,0.0,0.0,9.53,5.59,0.0
20231025:0130,0.0,0.0,0.0,9.09,5.31,0.0
20231025:0230,0.0,0.0,0.0,8.8,5.03,0.0
20231025:0330,0.0,0.0,0.0,8.56,4.9,0.0
20231025:0430,0.0,0.0,0.0,8.29,4.76,0.0
20231025:0530,0.0,0.0,0.0,7.91,4.21,0.0
20231025:0630,1.26,8.61,1.17,7.65,4.14,0.0
20231025:0730,162.53,210.28,9.03,7.8,4.34,0.0
20231025:0830,274.27,328.06,15.75,8.68,4.0,0.0
20231025:0930,325.1,384.81,20.86,9.67,3.86,0.0
20231025:1030,267.06,321.53,23.9,10.78,3.45,0.0
20231025:1130,206.33,253.44,24.52,11.47,3.59,0.0
20231025:1230,170.7,213.34,22.66,11.77,3.59,0.0
20231025:1330,84.62,115.8,18.54,11.92,3.1,0.0
20231025:1430,48.56,73.43,12.56,11.67,3.24,0.0
20231025:1530,9.59,23.28,5.21,11.38,3.1,0.0
20231025:1630,0.0,0.0,-3.07,10.75,3.1,0.0
20231025:1730,0.0,0.0,0.0,10.4,3.24,0.0
20231025:1830,0.0,0.0,0.0,10.17,3.24,0.0
20231025:1930,0.0,0.0,0.0,10.11,3.31,0.0
20231025:2030,0.0,0.0,0.0,10.11,3.38,0.0
20231025:2130,0.0,0.0,0.0,10.04,3.31,0.0
20231025:2230,0.0,0.0,0.0,9.96,3.59,0.0
20231025:2330,0.0,0.0,0.0,9.86,3.79,0.0
20231026:0030,0.0,0.0,0.0,9.78,3.79,0.0
20231026:0130,0.0,0.0,0.0,9.91,3.72,0.0
20231026:0230,0.0,0.0,0.0,10.02,3.45,0.0
20231026:0330,0.0,0.0,0.0,9.63,3.03,0.0
20231026:0430,0.0,0.0,0.0,9.3,2.69,0.0
20231026:0530,0.0,0.0,0.0,8.97,2.48,0.0
20231026:0630,1.56,9.24,0.89,8.36,2.97,0.0
20231026:0730,143.67,188.11,8.74,8.12,3.03,0.0
20231026:0830,268.2,323.04,15.45,8.99,2.83,0.0
20231026:0930,265.36,317.5,20.54,10.01,3.59,0.0
20231026:1030,275.87,330.8,23.56,10.83,3.17,0.0
20231026:1130,315.76,376.83,24.18,11.24,3.03,0.0
20231026:1230,247.77,300.0,22.32,11.76,2.69,0.0
20231026:1330,147.41,186.71,18.21,11.89,2.55,0.0
20231026:1430,78.0,109.07,12.24,11.83,2.14,0.0
20231026:1530,19.99,40.14,4.91,11.48,1.86,0.0
20231026:1630,0.0,0.0,-3.36,10.59,1.79,0.0
20231026:1730,0.0,0.0,0.0,10.03,2.07,0.0
20231026:1830,0.0,0.0,0.0,10.05,2.41,0.0
20231026:1930,0.0,0.0,0.0,9.95,2.62,0.0
20231026:2030,0.0,0.0,0.0,9.71,2.41,0.0
20231026:2130,0.0,0.0,0.0,9.45,2.76,0.0
20231026:2230,0.0,0.0,0.0,9.78,2.9,0.0
20231026:2330,0.0,0.0,0.0,9.6,2.76,0.0
20231027:0030,0.0,0.0,0.0,9.38,2.55,0.0
20231027:0130,0.0,0.0,0.0,9.15,2.69,0.0
20231027:0230,0.0,0.0,0.0,9.17,3.03,0.0
20231027:0330,0.0,0.0,0.0,9.19,2.76,0.0
20231027:0430,0.0,0.0,0.0,9.19,2.69,0.0
20231027:0530,0.0,0.0,0.0,9.16,2.97,0.0
20231027:0630,0.0,4.02,0.62,8.97,3.03,0.0
20231027:0730,14.8,30.01,8.46,8.98,3.86,0.0
20231027:0830,57.75,83.22,15.14,9.26,4.62,0.0
20231027:0930,69.32,96.61,20.22,9.4,4.48,0.0
20231027:1030,68.36,96.21,23.22,10.25,3.79,0.0
20231027:1130,51.46,76.37,23.83,10.53,3.93,0.0
20231027:1230,42.75,65.72,21.98,10.72,3.86,0.0
20231027:1330,30.29,50.53,17.88,10.75,3.72,0.0
20231027:1430,16.45,32.43,11.93,10.41,3.52,0.0
20231027:1530,1.56,9.29,4.61,10.26,3.66,0.0
20231027:1630,0.0,0.0,0.0,9.97,3.31,0.0
20231027:1730,0.0,0.0,0.0,9.66,3.24,0.0
20231027:1830,0.0,0.0,0.0,9.39,3.24,0.0
20231027:1930,0.0,0.0,0.0,9.27,3.31,0.0
20231027:2030,0.0,0.0,0.0,9.25,3.24,0.0
20231027:2130,0.0,0.0,0.0,9.13,3.03,0.0
20231027:2230,0.0,0.0,0.0,8.77,3.66,0.0
20231027:2330,0.0,0.0,0.0,8.51,3.45,0.0
20231028:0030,0.0,0.0,0.0,8.7,3.79,0.0
20231028:0130,0.0,0.0,0.0,8.59,3.72,0.0
20231028:0230,0.0,0.0,0.0,8.63,3.79,0.0
20231028:0330,0.0,0.0,0.0,8.59,3.45,0.0
20231028:0430,0.0,0.0,0.0,8.88,2.76,0.0
20231028:0530,0.0,0.0,0.0,8.8,2.62,0.0
20231028:0630,0.38,6.63,0.35,8.99,2.69,0.0
20231028:0730,94.21,130.14,8.17,8.99,3.24,0.0
